feature_id,feature,feature_description,collected,compiled,elicitation_day,elicitation_month,elicitation_year,updated_day,updated_month,updated_year,domain,settlement,prelim_value,value,stimuli,answer,comment
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,12,7,2022,25,3,2023,Historical phonology,Ikhrek,-,NA,Экул,far,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,13,7,2022,25,3,2023,Historical phonology,Dzhilikhur,e,ä / e / aˁ / ɜ,Экул,ekʷal,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,13,7,2022,25,3,2023,Historical phonology,Dzhilikhur,e,ä / e / aˁ / ɜ,Экул,ekʷal,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,16,7,2022,25,3,2023,Historical phonology,Khnov,-,NA,Экул,-,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,16,7,2022,25,3,2023,Historical phonology,Khnov,-,NA,Экул,-,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,17,7,2022,25,3,2023,Historical phonology,Khnov,-,NA,Экул,-,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,17,7,2022,25,3,2023,Historical phonology,Khnov,-,NA,Экул,-,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,18,7,2022,25,3,2023,Historical phonology,Kiche,â,ä / e / aˁ / ɜ,Экул,ɜkʷalʲ,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,18,7,2022,25,3,2023,Historical phonology,Kiche,aˁ,ä / e / aˁ / ɜ,Экул,aˁkʷalʲ,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,19,7,2022,25,3,2023,Historical phonology,Kala,o,ö / o / ɞ,Экул,okolʲ,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,19,7,2022,25,3,2023,Historical phonology,Kala,o,ö / o / ɞ,Экул,okolʲ,
12,â > ö / _Cʷ,"A sound like /ö/, namely a mid front or central rounded vowel, appears in the inventories across dialects contigently. A particular potential source for it is a realization of phoneme /â/ before a labialized consonant. Overall, reconstruted a in *CaCʲ, which we denote by /â/, can realize in a variety of centralized vowels, like ɜ, ɞ, o, ö, ɨ, aˁ, ä and a. Here we measure all the possible inter-dialectal correspondences between the first vowel in cognates of Rutul /ekul/ 'nest'. The sounds in check (preliminary values) are the last vowels. In this feature, ä / e / aˁ / ɜ are grouped together as e-like (I noticed ɜ as a correspondence of â in some dialects) and values ö / o / ɞ are grouped as ö-like. ",Nikita Beklemishev,Nikita Beklemishev,19,7,2022,25,3,2023,Historical phonology,Shinaz,ö,ö / o / ɞ,Экул,ökʷal,
